
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, <br>, NOTIME, NOTIME
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, screen is split into two areas|| the left side is the Vtuber model and the right is the real person, 01:36:26, 0:00
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, the Vtuber has a blue zipup jacket and pink hair with two pigtailsstreamer adjusts her hair to make, 01:36:26, 0:04
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer has a black shirt and headband along with motion sensors around her wrists and biceps, 01:36:26, 0:17
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer is applying mascara to her right eye, 01:36:26, 0:22
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer applies mascara to her left eye, 01:36:26, 0:39
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer puts away mascara wand, 01:36:26, 0:52
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer walks offscreen, 01:36:26, 1:02
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, Vtuber stays on screen and glitches, 01:36:26, 1:13
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer comes back on screen, 01:36:26, 1:40
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer shows off pink palette to the camera, 01:36:26, 1:46
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer applies eyeshadow to her left eye across her whole lid, 01:36:26, 1:56
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer applies eyeshadow to the right eye across her whole lid, 01:36:26, 2:13
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer takes out eyeliner pen but hesitates, 01:36:26, 2:59
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer fidgeting between makeup products trying to find eyebrow product, 01:36:26, 3:20
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer applies liquid eyebrow product but shows regret, 01:36:26, 3:50
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer looks offscreen to find better angle to apply the eyebrow product, 01:36:26, 4:09
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer applies eyebrow product to her left side, 01:36:26, 4:35
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, streamer applies eyebrow product to her right side, 01:36:26, 4:49
Makeup-B-TA, TA, M1, https://drive.google.com/drive/folders/1CtCxuJ5OdA3Hh15CRbHuJyvU0Y4wF_cl?usp=share_link, MB, Vtuber model has no eyebrow product on screen|| only has hands mimicking the streamer's motions, 01:36:26, 5:16
