
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Alexandra Botez|| a popular chess streamer|| is playing some online blitz games, 02:13:42, 0:00
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Botez begins her 3 minute chess game as black, 02:13:42, 0:15
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Botez talks to chat, 02:13:42, 0:40
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Alexandra encourages chat to play against PapaBotez, 02:13:42, 1:19
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Botez explains her thought process in the middle game, 02:13:42, 2:22
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Botez continues to talk to chat, 02:13:42, 3:50
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, Andrea is heard in the background while attempting to fix the lighting, 02:13:42, 4:37
Chess-A-TL, TL, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CA, <br>, NOTIME, NOTIME
