
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, <br>, NOTIME, NOTIME
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, a seemingly random chess position is being played, 00:02:00, 0:00
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, black begins developing as white starts their attack, 00:02:00, 0:54
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, the white king is in trouble as black counterattacks, 00:02:00, 1:29
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, moves from both sides are being played out as white continues to attack the black king, 00:02:00, 2:41
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, white misses a free queen, 00:02:00, 3:21
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, white is gobbling some free pawns to gain material, 00:02:00, 3:54
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, white's king is under attack as he is exposed to a rook and queen, 00:02:00, 4:13
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, black blunders his queen, 00:02:00, 4:29
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, white is +10, 00:02:00, 4:39
Chess-B-TA, TA, C1, https://drive.google.com/drive/folders/1jpRshwYsmcFi3M0D0QvUDMEFTIguDqVW?usp=share_link, CB, white is looking for a checkmate against a lonely black king, 00:02:00, 4:59
