
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, <br>, NOTIME, NOTIME
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, Frederick has pink cat ear headphones|| a white and yellow shirt|| center parted black hair|| pink hearts shaded around his eyes|| and pink lipstick.00:16:21, 00:16:21, 0:00
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, Frederick is gesturing with a brush, 00:16:21, 0:03
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He is shading in more of the hearts around his eyes while looking at himself with a cat head shaped mirror, 00:16:21, 0:18
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He is still shading in the hearts with eye shadows with a lighter pink color, 00:16:21, 0:47
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He applies a white shimmer to the inside corner of his eyes while looking into the cat mirror, 00:16:21, 1:07
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He adds white shimmer above and below his eyelids with his ring finger, 00:16:21, 1:43
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, There are plants on shelves and pillows piled behind him, 00:16:21, 2:05
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He waves off camera, 00:16:21, 2:21
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He picks up a round brush for applying brush on the sides of his nose, 00:16:21, 2:38
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, More pink blush is added to the sides and tip of his nose rapidly, 00:16:21, 3:06
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He looks back and forth between the camera and the mirror, 00:16:21, 3:31
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He is picking between his makeup supplies, 00:16:21, 3:48
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He puts on his glasses and takes off the cat headphones, 00:16:21, 4:13
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He looks at himself in the mirror, 00:16:21, 4:23
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, He points the camera down to the floor to show his pets, 00:16:21, 4:32
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, he walks off screen to grab pets, 00:16:21, 4:48
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, Jinny looks up at the center of the air balloon, 00:16:21, 66:48
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, She watches as the air balloons float down over the sunset, 00:16:21, 67:04
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, She looks up at the air balloon above her floating down, 00:16:21, 67:15
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, The air balloon is deflating, 00:16:21, 67:42
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, Jinny looks around at the groups walking around and the parked white vans after dismounting from the air balloon, 00:16:21, 71:35
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, She walks back towards the deflating air balloons, 00:16:21, 71:45
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, She walks towards the other air balloons landing and groups of people standing in white, 00:16:21, 71:59
Makeup-A-TL, TL, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MA, Jinny flips the camera to show her and others taking videos of themselves, 00:16:21, 72:29
