
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, <br>, NOTIME, NOTIME
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She rubs a brush on her face, 00:11:03, 0:00
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She holds up a lighter foundation to the camera, 00:11:03, 0:14
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She begins applying foundation to the upper part of both cheeks and under her nose via dots, 00:11:03, 0:19
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She rubs in the dots of foundation with a larger round brush and rubs it around her eye, 00:11:03, 0:37
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, she brushes down with the foundation to even out the foundation, 00:11:03, 0:59
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She looks through her makeup kit and checks the foundation applied in the mirror, 00:11:03, 1:14
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She brushes setting powder under her eye left to right, 00:11:03, 1:17
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She applies primer on her eye lids and rubs it in with the pads of her fingers, 00:11:03, 1:47
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She looks to the side to read the chat, 00:11:03, 2:11
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, she uses a brush to blend in a setting powder, 00:11:03, 2:24
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, she holds up an setting powder pallet with the skin color powder she is using, 00:11:03, 2:31
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, she makes small circles with her brush on her eyelids with the light eye shadow, 00:11:03, 3:02
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She holds up the palmaid|| an eye brow colorant|| to the camera and then opens the package, 00:11:03, 3:53
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She holds up the packaging for the makeup that shows the makeup container is half the size of the packaging, 00:11:03, 4:28
Makeup-C-TA, TA, M2, https://drive.google.com/drive/folders/1x0T0BW3UprGsLCMPtEZmymdWzNxTs7He?usp=share_link, MC, She brushes her eye brows upward, 00:11:03, 5:06
