
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, <br>, NOTIME, NOTIME
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB,  , 01:14:05, 0:00
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, gnw nair nair into up air, 01:14:05, 0:20
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, vs a joker red, 01:14:05, 0:30
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, starts on battlefield skyworld|| m2k starts with chef, 01:14:05, 0:39
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB,  <br>, 01:14:05, 0:43
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, joker rebels guards a nair|| gets ~1/3 meter, 01:14:05, 0:52
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, m2k contuinues to chef from across stage, 01:14:05, 0:56
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, gnw up b to retreat to the right, 01:14:05, 1:00
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, joker dash attack on shiekd gets punished with up b, 01:14:05, 1:07
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, gnw landing bair, 01:14:05, 1:16
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, d smash bbury intoi f smash, 01:14:05, 1:21
Smash-B-TA, TA, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SB, stalls with bucket|| then hits up b, 01:14:05, 1:34
