
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, <br>, NOTIME, NOTIME
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White moves his queen from B3 to B4, 00:02:06, 0:00
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, Black moves his king back one, 00:02:06, 0:05
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, white moves roock up 4 spaces, 00:02:06, 0:12
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White moves his pawn up one, 00:02:06, 0:23
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, white captured a black pawn with his pawn, 00:02:06, 0:32
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, black captured the white pawn, 00:02:06, 0:41
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White moved the rook 3 spaces over, 00:02:06, 1:00
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, Black advanced his bishop into white territory, 00:02:06, 1:08
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White moved a knight up, 00:02:06, 1:16
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, Black moves another bishop, 00:02:06, 1:25
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White captured a black bishop with his king, 00:02:06, 1:33
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White queen advanced, 00:02:06, 1:47
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, Black king moved over for safety, 00:02:06, 1:52
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, black queen moved diagonally up the board, 00:02:06, 2:00
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, white pawn moved up 1 space, 00:02:06, 2:12
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, black queen is pressing forward, 00:02:06, 2:16
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, black queen retreated a space, 00:02:06, 2:21
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White bishop moved forward towards all the other white pieces, 00:02:06, 2:35
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, white biship moved forward and got a pawn|| but killed by black rook, 00:02:06, 2:45
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, white rook took the black roook, 00:02:06, 3:01
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, White rook moved up towards black lines, 00:02:06, 3:31
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, white queen took a black pawn, 00:02:06, 3:46
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, took another black pawn, 00:02:06, 3:53
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, black rook advances forward|| gets taken by white king, 00:02:06, 4:10
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, neither side has queens left, 00:02:06, 4:25
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, black is left with one knight|| 2 pawns|| and a king, 00:02:06, 4:33
Chess-B-TL, TL, C3, https://drive.google.com/drive/folders/10J21zmhf3q7WiToAyRZ0SgHrexEcDViw?usp=share_link, CB, They are currently dancing around each other, 00:02:06, 4:54
