
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, <br>, NOTIME, NOTIME
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, Doubllift in support role preferring 'Bard', 03:47:15, 0:00
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, Doublift opens runes, 03:47:15, 0:14
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, blue team top mid choosing champions, 03:47:15, 0:40
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, Summoner 4 SUmmoner 5 of red team choosing champions, 03:47:15, 1:08
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, summoner 4 hovers lux, 03:47:15, 1:25
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, double lift locks in bard, 03:47:15, 1:34
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, game loads in, 03:47:15, 2:02
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, doubleift plays with hair??, 03:47:15, 2:14
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, Doublelift pings enemy lux's smite, 03:47:15, 2:34
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, Bard collects chimes by blue buff, 03:47:15, 3:07
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, doublelift's Bard &amp; other character walk with minions to middle of bot lane, 03:47:15, 3:57
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, doublelift types in all chat' it's fresh scented', 03:47:15, 4:32
League-B-TL, TL, L1, https://drive.google.com/drive/folders/1KPN-_r5woaeEB8EHQog1BOgdxsawPCnK?usp=share_link, LB, bard and character push advantage in bot lane, 03:47:15, 4:54
