
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, <br>, NOTIME, NOTIME
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, M2K pics G&amp;W for some elite smash, 01:14:09, 0:00
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, His opponent is a joker|| the stage is battlefield, 01:14:09, 0:28
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, Both players are passively using projectiles across stage, 01:14:09, 0:59
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, M2K gets big conversion|| dealing 87% to the joker, 01:14:09, 1:20
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, M2k Gimps the joker with a deep edgeguard for the first stock, 01:14:09, 2:01
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, The joker appears to be unaware how to get around chef|| m2k continues to chef as the joker jumps in place across stage, 01:14:09, 2:43
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, The chef is unending, 01:14:09, 4:27
Smash-B-TL, TL, S1, https://drive.google.com/drive/folders/1He2XmptIskFLOucfUrd5y-by87wmkml4?usp=share_link, SB, Finally|| M2K takes another stock with ftilt, 01:14:09, 4:38
