
Session ID, Condition, Participant ID, Folder Link, Video ID, Description Text, First Description Time, Timecode from start of description
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, <br>, NOTIME, NOTIME
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA,  , 01:37:51, 0:00
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, moving token on character select, 01:37:51, 0:24
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA,  01:38:29, 01:37:51, 0:32
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA,  01:38:50, 01:37:51, 0:52
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, jigglkypuff and villager spawn in, 01:37:51, 1:08
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, plants tree, 01:37:51, 1:17
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, plants lloid rocket, 01:37:51, 1:24
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, shoots slingshot, 01:37:51, 1:31
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager loses first stock, 01:37:51, 1:35
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA,  01:39:36, 01:37:51, 1:42
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, piund<br>01:39:46, 01:37:51, 1:49
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager hits up air, 01:37:51, 2:08
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager kills witrh ax, 01:37:51, 2:18
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, hbox cuts to full cam|| then cuts back to make joke, 01:37:51, 2:22
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, hbox misses rest, 01:37:51, 2:32
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA,  <br>, 01:37:51, 2:38
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager up tilt, 01:37:51, 2:44
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA,  01:40:49, 01:37:51, 2:55
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, jiggs misses sing, 01:37:51, 3:07
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager cuts tree to hit jiggs, 01:37:51, 3:16
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, jiggs parry, 01:37:51, 3:29
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager hits up smash to take game, 01:37:51, 3:47
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, end victory screen, 01:37:51, 4:12
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, rematches, 01:37:51, 4:19
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, practicing dair rest, 01:37:51, 4:27
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, rematch starts, 01:37:51, 4:36
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, villager satrts with planting tree, 01:37:51, 4:46
Smash-A-TL, TL, S2, https://drive.google.com/drive/folders/11ebpi9nD1-g6NVz1n5D1RBmefw8D0DXC?usp=share_link, SA, dair rest again, 01:37:51, 5:14
